Movie_ID,Names,Characters_Position,Rank,Primary_Role
111161,Tim Robbins,Andy Dufresne,1,Actor
111161,Morgan Freeman,Ellis Boyd 'Red' Redding,1,Actor
111161,Bob Gunton,Warden Norton,1,Actor
111161,William Sadler,Heywood,1,Actor
111161,Clancy Brown,Captain Hadley,1,Actor
111161,Gil Bellows,Tommy,1,Actor
111161,Mark Rolston,Bogs Diamond,1,Actor
111161,James Whitmore,Brooks Hatlen,1,Actor
111161,Jeffrey DeMunn,1946 D.A.,1,Actor
111161,Larry Brandenburg,Skeet,1,Actor
111161,Neil Giuntoli,Jigger,1,Actor
111161,Brian Libby,Floyd,1,Actor
111161,David Proval,Snooze,1,Actor
111161,Joseph Ragno,Ernie,1,Actor
111161,Jude Ciccolella,Guard Mert,1,Actor
111161,Paul McCrane,Guard Trout,1,Actor
111161,Renee Blaine,Andy Dufresne's Wife,1,Actress
111161,Scott Mann,Glenn Quentin,1,Actor
111161,John Horton,1946 Judge,1,Actor
111161,Gordon Greene,1947 Parole Hearings Man,1,Actor
111161,Alfonso Freeman,Fresh Fish Con,1,Actor
111161,Vincent Foster,Hungry Fish Con,1,Actor
111161,John E. Summers,New Fish Guard,1,Actor
111161,Frank Medrano,Fat Ass,1,Actor
111161,Mack Miles,Tyrell,1,Actor
111161,Alan R. Kessler,Laundry Bob,1,Actor
111161,Morgan Lund,Laundry Truck Driver,1,Actor
111161,Cornell Wallace,Laundry Leonard,1,Actor
111161,Gary Lee Davis,Rooster,1,Actor
111161,Neil Summers,Pete,1,Stunts
111161,Ned Bellamy,Guard Youngblood,1,Actor
111161,Joe Pecoraro,Projectionist,1,Actor
111161,Harold E. Cope Jr.,Hole Guard,1,Actor
111161,Brian Delate,Guard Dekins,1,Actor
111161,Don McManus,Guard Wiley,1,Actor
111161,Donald Zinn,Moresby Batter,1,Actor
111161,Dorothy Silver,1954 Landlady,1,Actress
111161,Robert Haley,1954 Food-Way Manager,1,Actor
111161,Dana Snyder,1954 Food-Way Woman,1,Actress
111161,John D. Craig,1957 Parole Hearings Man,1,Additional Crew
111161,Ken Magee,Ned Grimes,1,Actor
111161,Eugene C. DePasquale,Mail Caller,1,Camera and Electrical Department
111161,Bill Bolender,Elmo Blatch,1,Actor
111161,Ron Newell,Elderly Hole Guard,1,Actor
111161,John R. Woodward,Bullhorn Tower Guard,1,Second Unit Director or Assistant Director
111161,Chuck Brauchler,Man Missing Guard,1,Actor
111161,Dion Anderson,Head Bull Haig,1,Actor
111161,Claire Slemmer,Bank Teller,1,Actress
111161,James Kisicki,Bank Manager,1,Actor
111161,Rohn Thomas,Bugle Editor,1,Actor
111161,Charlie Kearns,1966 D.A.,1,Actor
111161,Rob Reider,Duty Guard,1,Actor
111161,Brian Brophy,1967 Parole Hearings Man,1,Actor
111161,Paul Kennedy,1967 Food-Way Manager,1,Actor
111161,James Babson,Con,1,Actor
111161,Dennis Baker,Old Man on Bus,1,Actor
111161,Fred Culbertson,Police Officer,1,Transportation Department
111161,Richard Doone,Con,1,Actor
111161,Samantha Goldberg,Bank Employee,1,Actress
111161,Shane Grove,Inmate,1,Actor
111161,Rita Hayworth,Gilda Mundson Farrell,1,Actress
111161,David Hecht,Bank Teller,1,Art Department
111161,Alonzo F. Jones,Inmate,1,Actor
111161,Gary Jones,Convict,1,Actor
111161,Sergio Kato,Inmate II,1,Actor
111161,Mike Knox,Court Spectator,1,Actor
111161,Michael Lightsey,Con,1,Actor
111161,Tracy Love,Court Spectator,1,Make-Up Department
111161,George Macready,Ballin Mundson,1,Actor
111161,Christopher Page,Traffic (driver),1,Director
111161,Neil Riddaway,Con,1,Actor
111161,Brad Spencer,1957 Parole Hearings Guard,1,Producer
111161,Jodiviah Stepp,New Fish Con,1,Actor
111161,Mark A. Strain,Yard Inmate,1,Actor
68646,Marlon Brando,Don Vito Corleone,2,Actor
68646,Al Pacino,Michael,2,Actor
68646,James Caan,Sonny,2,Actor
68646,Richard S. Castellano,Clemenza,2,Actor
68646,Robert Duvall,Tom Hagen,2,Actor
68646,Sterling Hayden,Capt. McCluskey,2,Actor
68646,John Marley,Jack Woltz,2,Actor
68646,Richard Conte,Barzini,2,Actor
68646,Al Lettieri,Sollozzo,2,Actor
68646,Diane Keaton,Kay Adams,2,Actress
68646,Abe Vigoda,Tessio,2,Actor
68646,Talia Shire,Connie,2,Actress
68646,Gianni Russo,Carlo,2,Actor
68646,John Cazale,Fredo,2,Actor
68646,Rudy Bond,Cuneo,2,Actor
68646,Al Martino,Johnny Fontane,2,Actor
68646,Morgana King,Mama Corleone,2,Actress
68646,Lenny Montana,Luca Brasi,2,Actor
68646,John Martino,Paulie Gatto,2,Actor
68646,Salvatore Corsitto,Bonasera,2,Actor
68646,Richard Bright,Neri,2,Actor
68646,Alex Rocco,Moe Greene,2,Actor
68646,Tony Giorgio,Bruno Tattaglia,2,Actor
68646,Vito Scotti,Nazorine,2,Actor
68646,Tere Livrano,Theresa Hagen,2,Actress
68646,Victor Rendina,Philip Tattaglia,2,Actor
68646,Jeannie Linero,Lucy Mancini,2,Actress
68646,Julie Gregg,Sandra Corleone,2,Actress
68646,Ardell Sheridan,Mrs. Clemenza,2,Actress
68646,Simonetta Stefanelli,Apollonia,2,Actress
68646,Angelo Infanti,Fabrizio,2,Actor
68646,Corrado Gaipa,Don Tommasino,2,Actor
68646,Franco Citti,Calo,2,Actor
68646,Saro Urzì,Vitelli,2,Actor
68646,Frank Albanese,Hitman,2,Actor
68646,Chris Anastasio,Policeman,2,Actor
68646,Norm Bacchiocchi,Luca Brasi's Assassin,2,Actor
68646,John Blower,Police Officer Outside Hospital,2,Actor
68646,Max Brandt,Extra in Furniture-Moving Scene,2,Actor
68646,Tybee Brascia,Dancer in Wedding Scene,2,Actress
68646,Garrett Cassell,Chef,2,Actor
68646,Carmine Coppola,Piano Player in Montage,2,Composer
68646,Gian-Carlo Coppola,Baptism Observer,2,Actor
68646,Italia Coppola,Extra in Wedding Scene,2,Actress
68646,Roman Coppola,Boy on Street Who Attended Funeral,2,Producer
68646,Sofia Coppola,Michael Francis Rizzi,2,Director
68646,Don Costello,Don Victor Stracci,2,Actor
68646,Robert Dahdah,Crowd,2,Actor
68646,Richard Fass,Tom Hagen's Son,2,Actor
68646,Gray Frederickson,Cowboy on the Set at Woltz's Studio,2,Producer
68646,Ron Gilbert,Usher in Bridal Party,2,Actor
68646,Anthony Gounaris,Anthony Vito Corleone,2,Actor
68646,Joe Lo Grippo,Sonny's Bodyguard,2,Actor
68646,Sonny Grosso,Cop Outside Hospital,2,Producer
68646,Louis Guss,Don Zaluchi,2,Actor
68646,Bobra Harris,Woman,2,Actress
68646,Mickey Humm,Wedding Guest,2,Actor
68646,Merril E. Joels,Toll Both Collector,2,Actor
68646,Randy Jurgensen,Sonny's Killer #1,2,Actor
68646,Tony King,Tony - Stablehand,2,Actor
68646,Paul Lambert,Mobster at Funeral with Barzini,2,Actor
68646,Peter Lemongello,Singer,2,Actor
68646,Tony Lip,Wedding Guest,2,Actor
68646,Lou Martini Jr.,Boy at Wedding,2,Actor
68646,Raymond Martino,Corleone Family Member,2,Writer
68646,Joseph Medaglia,Priest at Baptism,2,Actor
68646,Carol Morley,Night Nurse,2,Actress
68646,Dave Moskin,Child,2,Actor
68646,Rick Petrucelli,Lou - Sollozzo's Driver,2,Actor
68646,Joe Petrullo,Pallbearer,2,Actor
68646,Burt Richards,Floral Designer,2,Actor
68646,Sal Richards,Drunk,2,Actor
68646,Chuck Riley,Narrator of Theatrical Trailer,2,Actor
68646,Tom Rosqui,Rocco Lampone,2,Actor
68646,Giacomo Rossi Stuart,G.I.,2,Actor
68646,Nino Ruggeri,Mobster at Funeral with Barzini,2,Actor
68646,Frank Sivero,Street Extra,2,Actor
68646,Filomena Spagnuolo,Extra in Wedding Scene,2,Actress
68646,Joe Spinell,Willi Cicci,2,Actor
68646,Gabriele Torrei,Enzo the Baker,2,Actor
68646,Palombizio Anthony V.,Bodyguard,2,Actor
68646,Nick Vallelonga,Wedding Party Guest,2,Director
68646,Ed Vantura,Wedding Guest,2,Actor
68646,Ron Veto,Extra in Hospital Scene,2,Camera and Electrical Department
68646,Matthew Vlahakis,Clemenza's Son,2,Actor
68646,Conrad Yama,Fruit Vendor,2,Actor
468569,Christian Bale,Bruce Wayne,3,Actor
468569,Heath Ledger,Joker,3,Actor
468569,Aaron Eckhart,Harvey Dent,3,Actor
468569,Michael Caine,Alfred,3,Actor
468569,Maggie Gyllenhaal,Rachel,3,Actress
468569,Gary Oldman,Gordon,3,Actor
468569,Morgan Freeman,Lucius Fox,3,Actor
468569,Monique Gabriela Curnen,Ramirez,3,Actress
468569,Ron Dean,Wuertz,3,Actor
468569,Cillian Murphy,Scarecrow,3,Actor
468569,Chin Han,Lau,3,Actor
468569,Nestor Carbonell,Mayor,3,Actor
468569,Eric Roberts,Maroni,3,Actor
468569,Ritchie Coster,Chechen,3,Actor
468569,Anthony Michael Hall,Engel,3,Actor
468569,Keith Szarabajka,Stephens,3,Actor
468569,Colin McFarlane,Loeb,3,Actor
468569,Joshua Harto,Reese,3,Actor
468569,Melinda McGraw,Barbara Gordon,3,Actress
468569,Nathan Gamble,James Gordon,3,Actor
468569,Michael Vieau,Rossi,3,Actor
468569,Michael Stoyanov,Dopey,3,Actor
468569,William Smillie,Happy,3,Actor
468569,Danny Goldring,Grumpy,3,Actor
468569,Michael Jai White,Gambol,3,Actor
468569,Matthew O'Neill,Chuckles,3,Actor
468569,William Fichtner,Bank Manager,3,Actor
468569,Olumiji Olawumi,Drug Dealer,3,Actor
468569,Greg Beam,Drug Buyer,3,Actor
468569,Erik Hellman,Junkie,3,Actor
468569,Beatrice Rosen,Natascha,3,Actress
468569,Vincenzo Nicoli,Crime Boss,3,Actor
468569,Edison Chen,LSI VP,3,Actor
468569,Nydia Rodriguez Terracina,Judge Surrillo,3,Actress
468569,Andy Luther,Brian,3,Actor
468569,James Farruggio,Man No. 1,3,Actor
468569,Tom McElroy,Man No. 2,3,Actor
468569,Will Zahrn,Assistant DA,3,Actor
468569,James Fierro,Thug at Party,3,Stunts
468569,Patrick Leahy,Gentleman at Party,3,Actor
468569,Sam Derence,Male Guest,3,Actor
468569,Jennifer Knox,Female Guest,3,Actress
468569,Patrick Clear,Judge Freel,3,Actor
468569,Sarah Jayne Dunn,Maroni's Mistress,3,Actress
468569,Charles Venn,Gambol's Bodyguard,3,Actor
468569,Winston Ellis,Gambol's Bodyguard,3,Actor
468569,David Dastmalchian,Joker's Thug,3,Actor
468569,Sophia Hinshelwood,Reporter,3,Actress
468569,Keith Kupferer,Heckler,3,Actor
468569,Joe Caballero,Cop Heckler,3,Actor
468569,Richard Dillane,Acting Commissioner,3,Actor
468569,Daryl Satcher,Officer at Intersection,3,Actor
468569,Chris Petschler,Convoy Leader,3,Actor
468569,Aidan Feore,Fat Thug,3,Actor
468569,Philip Bulcock,Murphy,3,Actor
468569,Paul Birchard,Cop with Fat Thug,3,Actor
468569,Walter Lewis,Medic,3,Actor
468569,Vincent Riotta,Cop at 250 52nd St.,3,Actor
468569,Nancy Crane,Nurse,3,Actress
468569,K. Todd Freeman,Polk,3,Actor
468569,Matt Shallenberger,Berg,3,Actor
468569,Michael Andrew Gorman,Cop at Hospital,3,Actor
468569,Lanny Lutz,Bartender,3,Actor
468569,Peter DeFaria,Civilian,3,Actor
468569,Matt Rippy,First Mate,3,Actor
468569,Andrew Bicknell,Prison Ferry Pilot,3,Actor
468569,Ariyon Bakare,Guard Commander,3,Actor
468569,Doug Ballard,Businessman,3,Actor
468569,Helene Maksoud,Mother,3,Actress
468569,Tommy Campbell,Passenger,3,Actor
468569,Craig Heaney,Passenger,3,Actor
468569,Sutara Gayle,Passenger,3,Actress
468569,Lisa McAllister,Passenger,3,Actress
468569,Peter Brooke,Passenger,3,Actor
468569,Joshua Rollins,SWAT Sniper,3,Actor
468569,Dale Rivera,SWAT Leader,3,Actor
468569,Matthew Leitch,Prisoner on Ferry,3,Actor
468569,Tom Lister Jr.,Tattooed Prisoner,3,Actor
468569,Thomas Gaitsch,Reporter #3,3,Actor
468569,William Armstrong,Evans,3,Actor
468569,Adam Kalesperis,Honor Guard Man,3,Actor
468569,Tristan Tait,Uniform Cop,3,Actor
468569,Bronson Webb,Bounty Hunter,3,Actor
468569,David Ajala,Bounty Hunter,3,Actor
468569,Gertrude Mosley,Fox's Secretary,3,Actress
468569,Jonathan Ryland,Passenger Ferry Pilot,3,Actor
468569,James Pax,Guardsman,3,Actor
468569,Nigel Carrington,Warden,3,Actor
468569,Ian Pirie,Corrections Officer,3,Actor
468569,Lateef Lovejoy,Prisoner,3,Actor
468569,Grahame Edwards,Prisoner,3,Actor
468569,Roger Monk,Prisoner,3,Actor
468569,Ronan Summers,Prisoner,3,Actor
468569,Wai Wong,Hong Kong Detective,3,Actor
468569,Michael Corey Foster,Honor Guard Leader,3,Actor
468569,Hannah Gunn,Gordon's Daughter,3,Actress
468569,Brandon Lambdin,Armored Car SWAT,3,Producer
468569,Jeff Albertson,National Guard,3,Additional Crew
468569,Tracy L. Aldaz,Emergency Medical Technician,3,Actress
468569,Matthew W. Allen,Civilian,3,Actor
468569,Stephen Armourae,Ferry Prisoner,3,Music Department
468569,Alisa Azpeitia,Refugee,3,Actress
468569,Mike Bach,Board Room Member,3,Actor
468569,Wayne Baker,Loading Dock Supervisor,3,Camera and Electrical Department
468569,Martin Ballantyne,Joker's Henchman,3,Actor
468569,Tommy Bartlett,Maroni's D.A.,3,Actor
468569,Paul Bateman,Cameraman,3,Actor
468569,Blayne Bennett,Inmate,3,Actor
468569,Christian Black,SWAT Team,3,Camera and Electrical Department
468569,Craig Braginsky,Police Officer,3,Music Department
468569,Jon Lee Brody,Waiter,3,Producer
468569,Douglas Bunn,Gotham City Prision Guard,3,Actor
468569,Debbi Burns,Bank Patron,3,Actress
468569,Luke Burnyeat,Party Guest,3,Actor
468569,Maritza Cabrera,Party Guest,3,Manager
468569,Shirin Caiola,Party Guest with Glass,3,Actress
468569,Fabrice Calmels,Bodyguard,3,Actor
468569,David Chadwick,Man at Bar,3,Actor
468569,Josh Chapman,Bar Patron,3,Actor
468569,Laura Chernicky,Party Guest,3,Actress
468569,Jamie Cho,Lau Hennchmen,3,Actor
468569,Matt Cho,Lau Henchman,3,Actor
468569,Henry Milton Chu,Lau Henchman,3,Actor
468569,Kelli Clevenger,Paramedic,3,Actress
468569,Janaah Coates,Evacuee,3,Actress
468569,David Cosey,Rasta Gang Leader,3,Actor
468569,Francisco Crespo,Police Officer,3,Actor
468569,Rachel Daugherty,Bar Patron,3,Actress
468569,Bruce Allen Dawson,Ferry Prisoner,3,Actor
468569,Danielle Day,Bruce's Supermodel Girlfriend #2,3,Actress
468569,Richard Divizio,Chechen Gangster,3,Actor
468569,Tony Domino,Press Conference Heckler,3,Actor
468569,Jessica Doyle,Hospital Patient,3,Actress
468569,Laine Edwards,Civilian,3,Actress
468569,R. Michael Egan,Boat Passenger,3,Actor
468569,David William James Elliott,Extra,3,Actor
468569,Dan Evashevski,Underwear Honor Guard,3,Actor
468569,Gene Fojtik,Pedestrian,3,Camera and Electrical Department
468569,Reese Foster,Party Guest,3,Actor
468569,Jason Frederick,Party Guest,3,Actor
468569,Jason Fuller,Partisan,3,Actor
468569,Darren Fulsher,Police Officer,3,Actor
468569,David Fultz,Pedestrian,3,Actor
468569,Scott Ganyo,EMT,3,Actor
468569,Marisol Giraud,Party Guest,3,Actress
468569,Tim Glanfield,Hostage,3,Actor
468569,Dan Gossen,SWAT Officer,3,Actor
468569,Lisa Greene,Journalist,3,Actress
468569,Sharlene Grover,Party Guest,3,Actress
468569,Natalie Hallam,Ferry Passenger,3,Actress
468569,Thomas Hartmann,EMT,3,Producer
468569,Chris Hastings,Passenger,3,Producer
468569,Alexander Hathaway,Prisoner,3,Actor
468569,Jordon Hodges,Police Officer,3,Actor
468569,Kevin Hope,Mob Member,3,Actor
468569,John Hoving,Bank Vault Manager,3,Location Management
468569,Sean Hynes,Bar Patron,3,Actor
468569,Bill Ibrahim,Maroni Gangster,3,Actor
468569,T.G. Jamroz,Mob Boss,3,Director
468569,Charles Jarman,Pencil Trick Thug,3,Stunts
468569,Erron Jay,Prisoner,3,Actor
468569,Daniel Jefferson,Immigrant Ferry Passenger,3,Actor
468569,Ramses Jimenez,National Guard,3,Actor
468569,Will Jones,High-Ranking Officer,3,Actor
468569,Bob Kaliebe,Police Officer,3,Actor
468569,Nicky Katt,Shotgun SWAT,3,Actor
468569,Mark Keiser,Businessman,3,Actor
468569,Charlie Kierscht,Party Guest,3,Actor
468569,Thomas Kosik,Parade Police Officer,3,Actor
468569,Don Kress,Maroni's Henchman,3,Actor
468569,Ryan Kross,Police Officer,3,Actor
468569,Tim Krueger,Assistant D.A.,3,Actor
468569,Michael Kuster,Party Guest,3,Actor
468569,Dan Latham,Police Sgt. Spellman,3,Actor
468569,Joseph Lazicki,Party Guest,3,Additional Crew
468569,Donovan Leitch Jr.,Ward Neeley,3,Actor
468569,David Lesley,Detective,3,Actor
468569,Ivan Lovegren,Party Guest,3,Actor
468569,Deborah Lynn,Party Guest,3,Actress
468569,Noelle Lynn,Pedestrian,3,Actress
468569,Jonathan Macchi,Party Guest,3,Actor
468569,Al Marchesi,Police Officer,3,Actor
468569,J.R. Martino,Firefighter,3,Additional Crew
468569,Joseph Mazurk,Bailiff,3,Actor
468569,Tom McComas,Helicopter SWAT Sniper,3,Stunts
468569,Krista McEnany,Party Guest,3,Additional Crew
468569,Ryan McGonagle,Banker,3,Producer
468569,James Mellor,Ferry Passenger,3,Second Unit Director or Assistant Director
468569,Denise Meyer Kennell,TV Reporter,3,Actor
468569,David J. Nadolski,Partygoer,3,Actor
468569,Joseph Nelson,Police Officer,3,Actor
468569,Joseph Oliveira,Officer,3,Actor
468569,Sal Ozbay,Gang Member,3,Actor
468569,Christopher Pastenes,Prisoner,3,Producer
468569,Libby Pedersen,Party Guest,3,Actress
468569,Greg Peterson,Gotham City Evacuee,3,Actor
468569,Ernest Pierce,Shotgun SWAT,3,Actor
468569,Kevin Pitcairn,Firefighter at Lamborghini Crash Scene,3,Actor
468569,Rory Plante,Evacuating Hospital Patient,3,Actor
468569,Pek Pongpaet,Lau Henchman,3,Additional Crew
468569,Charles Query,Businessman,3,Actor
468569,Marc Radz,Party Guest,3,Actor
468569,Buster Reeves,Joker's Thug #2,3,Stunts
468569,Sara Ritz,Ballerina,3,Actress
468569,Peter Rnic,Prisoner,3,Actor
468569,Gary Ryder,Man on Boulevard,3,Actor
468569,Kelly Saindon,Attorney,3,Actress
468569,Elisa Schleef,Extra,3,Actress
468569,Greg Schweiner,Assistant D.A.,3,Actor
468569,Jan Seybold,Dent's Secretary,3,Actress
468569,Amit Shah,Party Guest,3,Actor
468569,Vivek Shah,Middle Eastern Bank Hostage,3,Actor
468569,Michael Sherwin,Gotham TV Reporter,3,Actor
468569,Michelle Shields,Angry Hospital Relative,3,Actress
468569,Tina Simmons,Detective,3,Actress
468569,Kit Sinnett,Soldier on Boat,3,Actor
468569,Sofiya Smirnova,Evacuee,3,Actress
468569,John Snowden,Detective,3,Actor
468569,Lorea Solabarrieta,Secretary,3,Actress
468569,Dwight Sora,Mob Lawyer,3,Actor
468569,Bruce Spielbauer,High-Ranking Police Official,3,Actor
468569,January Stern,Party Guest,3,Actress
468569,Robert Patrick Stern,Extra,3,Cinematographer
468569,Jordan Stone,Businessman,3,Actor
468569,Robert Stone,Dept. of Corrections Resident,3,Actor
468569,Richard Strobel,Detective,3,Actor
468569,Albert Tang,Ferry Passenger,3,Actor
468569,Jim Templar,Joker's Henchman,3,Additional Crew
468569,Chris D. Thomas,Courtroom Spectator,3,Actor
468569,John Thurner,Party Guest,3,Actor
468569,Tinnie Tong,Ferry Passenger,3,Actress
468569,Tom Townsend,Police Officer,3,Actor
468569,Chuen Tsou,Lau's Henchman with TV,3,Actor
468569,John Turk,Chechen's Bodyguard,3,Actor
468569,James Warfield,Party Guest,3,Actor
468569,John Warman,Detective,3,Actor
468569,Joel Wasserman,Party Goer,3,Actor
468569,Mike Whyte,Police Officer,3,Actor
468569,Chris Wilson,Major Crime Unit Detective,3,Actor
468569,Lisa Wolf,Businesswoman,3,Actress
468569,Debi Wollitzer,Business Woman Evacuee,3,Actress
468569,Essa Zahir,Prisoner on Boat,3,Actor
468569,Kevin Zaideman,Party Staff,3,Actor
71562,Al Pacino,Michael,4,Actor
71562,Robert Duvall,Tom Hagen,4,Actor
71562,Diane Keaton,Kay,4,Actress
71562,Robert De Niro,Vito Corleone,4,Actor
71562,John Cazale,Fredo Corleone,4,Actor
71562,Talia Shire,Connie Corleone,4,Actress
71562,Lee Strasberg,Hyman Roth,4,Actor
71562,Michael V. Gazzo,Frankie Pentangeli,4,Actor
71562,G.D. Spradlin,Senator Pat Geary,4,Actor
71562,Richard Bright,Al Neri,4,Actor
71562,Gastone Moschin,Fanucci,4,Actor
71562,Tom Rosqui,Rocco Lampone,4,Actor
71562,Bruno Kirby,Young Clemenza,4,Actor
71562,Frank Sivero,Genco,4,Actor
71562,Francesca De Sapio,Young Mama Corleone,4,Actress
71562,Morgana King,Mama Corleone,4,Actress
71562,Marianna Hill,Deanna Corleone,4,Actress
71562,Leopoldo Trieste,Signor Roberto,4,Actor
71562,Dominic Chianese,Johnny Ola,4,Actor
71562,Amerigo Tot,Michael's Bodyguard,4,Actor
71562,Troy Donahue,Merle Johnson,4,Actor
71562,John Aprea,Young Tessio,4,Actor
71562,Joe Spinell,Willi Cicci,4,Actor
71562,Abe Vigoda,Tessio,4,Actor
71562,Tere Livrano,Theresa Hagen,4,Actress
71562,Gianni Russo,Carlo,4,Actor
71562,Maria Carta,Vito's Mother,4,Actress
71562,Oreste Baldini,Vito Andolini - as a Boy,4,Actor
71562,Giuseppe Sillato,Don Francesco,4,Actor
71562,Mario Cotone,Don Tommasino,4,Producer
71562,James Gounaris,Anthony Corleone,4,Actor
71562,Fay Spain,Mrs. Marcia Roth,4,Actress
71562,Harry Dean Stanton,F.B.I. Man #1,4,Actor
71562,James Murdock,F.B.I. Man #2,4,Actor
71562,Carmine Caridi,Carmine Rosato,4,Actor
71562,Danny Aiello,Tony Rosato,4,Actor
71562,Carmine Foresta,Policeman,4,Actor
71562,Nick Discenza,Bartender,4,Actor
71562,Joseph Medaglia,Father Carmelo,4,Actor
71562,William Bowers,Senate Committee Chairman,4,Writer
71562,Joseph Della Sorte,Michael's Buttonman #1,4,Actor
71562,Carmen Argenziano,Michael's Buttonman #2,4,Actor
71562,Joe Lo Grippo,Michael's Buttonman #3,4,Actor
71562,Ezio Flagello,Impressario,4,Actor
71562,Livio Giorgi,Tenor in 'Senza Mamma',4,Actor
71562,Kathleen Beller,Girl in 'Senza Mamma',4,Actress
71562,Saveria Mazzola,Signora Colombo,4,Actress
71562,Tito Alba,Cuban President,4,Actor
71562,Johnny Naranjo,Cuban Translator,4,Actor
71562,Elda Maida,Pentangeli's Wife,4,Actress
71562,Salvatore Po,Pentangeli's Brother,4,Actor
71562,Ignazio Pappalardo,Mosca,4,Actor
71562,Andrea Maugeri,Strollo,4,Actor
71562,Peter LaCorte,Signor Abbandando,4,Actor
71562,Vincent Coppola,Street Vendor,4,Actor
71562,Peter Donat,Questadt,4,Actor
71562,Tom Dahlgren,Fred Corngold,4,Actor
71562,Paul B. Brown,Senator Ream,4,Actor
71562,Phil Feldman,Senator #1,4,Production Manager
71562,Roger Corman,Senator #2,4,Producer
71562,Ivonne Coll,Yolanda,4,Actress
71562,Joe De Nicola,Attendant at Brothel,4,Actor
71562,Edward Van Sickle,Ellis Island Doctor,4,Actor
71562,Gabriella Belloni,Ellis Island Nurse,4,Casting Department
71562,Richard Watson,Custom Official,4,Actor
71562,Venancia Grangerard,Cuban Nurse,4,Actress
71562,Erica Yohn,Governess,4,Actress
71562,Teresa Tirelli,Midwife,4,Actress
71562,James Caan,Sonny,4,Actor
71562,Margaret Bacon,Senate Hearing Spectator,4,Actress
71562,Al Beaudine,Senate Hearing Spectator,4,Actor
71562,Jack Berle,Senate Hearing Spectator,4,Actor
71562,John Blower,Senate Hearing Spectator,4,Actor
71562,Larry Carr,Senate Hearing Spectator,4,Actor
71562,Dick Cherney,Senate Hearing Spectator,4,Actor
71562,Jack Clinton,Senate Hearing Spectator,4,Actor
71562,Italia Coppola,Mama Corleone's Body,4,Actress
71562,Roman Coppola,Sonny Corleone - as a Boy,4,Producer
71562,Sofia Coppola,Child on Ship,4,Director
71562,Victor Pujols Faneyte,Cuban Guerilla with Grenade,4,Actor
71562,Len Felber,Senate Hearing Spectator,4,Actor
71562,Irma Gimbernard,Extra,4,Actress
71562,Julie Gregg,Sandra Corleone,4,Actress
71562,Raven Grey Eagle,Senate Hearing Spectator,4,Actor
71562,Larry Guardino,Vito's Uncle,4,Actor
71562,Dan Harris,Victor Rizzi (Connie's Son),4,Actor
71562,George Holmes,Senate Hearing Spectator,4,Actor
71562,Buck Houghton,Senator with Mustache,4,Producer
71562,Shep Houghton,Senate Hearing Spectator,4,Actor
71562,Karyn Jansen,Gianna Hagen,4,Actor
71562,Kathryn Janssen,Senate Hearing Spectator,4,Actress
71562,Ken Koc,Waiter #1,4,Actor
71562,Shô Kosugi,Passerby in Coat with Cap Pulled Down,4,Actor
71562,Gary Kurtz,Photographer in Court,4,Producer
71562,Tommy Lasorda,Military Officer,4,Actor
71562,Alan Lee,Klingman - Casino Owner,4,Actor
71562,Laura Lyons,Guest,4,Actress
71562,Louis Marino,Young Michael,4,Actor
71562,Alan Marston,Senate Hearing Spectator,4,Actor
71562,Richard Matheson,Senator #3,4,Writer
71562,John Megna,Young Hyman Roth,4,Actor
71562,Joe Pine,Senate Hearing Spectator,4,Actor
71562,Felipe Polanco,Extra,4,Actor
71562,Jay Rasumny,Street Vendor,4,Actor
71562,Harrison Ressler,Crowd,4,Actor
71562,Al Roberts,Senate Hearing Spectator,4,Actor
71562,José Rodríguez,Cuban Lieutenant Colonel,4,Actor
71562,Rhea Ruggiero,Vaudeville Dancer,4,Actor
71562,Carmelo Russo,Man Who Greets Vito,4,Actor
71562,George Simmons,Senate Hearing Spectator,4,Actor
71562,Filomena Spagnuolo,Extra in Little Italy,4,Actress
71562,Nico Stevens,Senate Hearing Spectator,4,Actor
71562,Arthur Tovey,Senate Hearing Spectator,4,Actor
71562,Palombizio Anthony V.,Man on Stairs,4,Actor
71562,Julian Voloshin,Sam Roth,4,Actor
71562,Wally West,Senate Hearing Spectator,4,Actor
71562,Judith Woodbury,Senate Hearing Spectator,4,Actress
50083,Martin Balsam,Juror 1,5,Actor
50083,John Fiedler,Juror 2,5,Actor
50083,Lee J. Cobb,Juror 3,5,Actor
50083,E.G. Marshall,Juror 4,5,Actor
50083,Jack Klugman,Juror 5,5,Actor
50083,Edward Binns,Juror 6,5,Actor
50083,Jack Warden,Juror 7,5,Actor
50083,Henry Fonda,Juror 8,5,Actor
50083,Joseph Sweeney,Juror 9,5,Actor
50083,Ed Begley,Juror 10,5,Actor
50083,George Voskovec,Juror 11,5,Actor
50083,Robert Webber,Juror 12,5,Actor
50083,Rudy Bond,Judge,5,Actor
50083,Tom Gorman,Stenographer,5,Actor
50083,James Kelly,Guard,5,Actor
50083,Billy Nelson,Court Clerk,5,Actor
50083,John Savoca,The Accused,5,Actor
50083,Walter Stocker,Man Waiting for Elevator,5,Actor
167260,Noel Appleby,Everard Proudfoot,6,Actor
167260,Ali Astin,Elanor Gamgee,6,Actress
167260,Sean Astin,Sam,6,Actor
167260,David Aston,Gondorian Soldier 3,6,Actor
167260,John Bach,Madril,6,Actor
167260,Sean Bean,Boromir,6,Actor
167260,Cate Blanchett,Galadriel,6,Actress
